Exchange Date,Close
01-Oct-21,21.15
04-Oct-21,22.96
05-Oct-21,21.3
06-Oct-21,21
07-Oct-21,19.54
08-Oct-21,18.77
11-Oct-21,20
12-Oct-21,19.85
13-Oct-21,18.64
14-Oct-21,16.86
15-Oct-21,16.3
18-Oct-21,16.31
19-Oct-21,15.7
20-Oct-21,15.49
21-Oct-21,15.01
22-Oct-21,15.43
25-Oct-21,15.24
26-Oct-21,15.98
27-Oct-21,16.98
28-Oct-21,16.53
29-Oct-21,16.26
01-Nov-21,16.41
02-Nov-21,16.03
03-Nov-21,15.1
04-Nov-21,15.44
05-Nov-21,16.48
08-Nov-21,17.22
09-Nov-21,17.78
10-Nov-21,18.73
11-Nov-21,17.66
12-Nov-21,16.29
15-Nov-21,16.49
16-Nov-21,16.37
17-Nov-21,17.11
18-Nov-21,17.59
19-Nov-21,17.91
22-Nov-21,19.17
23-Nov-21,19.38
24-Nov-21,18.58
26-Nov-21,28.62
29-Nov-21,22.96
30-Nov-21,27.19
01-Dec-21,31.12
02-Dec-21,27.95
03-Dec-21,30.67
06-Dec-21,27.18
07-Dec-21,21.89
08-Dec-21,19.9
09-Dec-21,21.58
10-Dec-21,18.69
13-Dec-21,20.31
14-Dec-21,21.89
15-Dec-21,19.29
16-Dec-21,20.57
17-Dec-21,21.57
20-Dec-21,22.87
21-Dec-21,21.01
22-Dec-21,18.63
23-Dec-21,17.96
27-Dec-21,17.68
28-Dec-21,17.54
29-Dec-21,16.95
30-Dec-21,17.33
31-Dec-21,17.22
03-Jan-22,16.6
04-Jan-22,16.91
05-Jan-22,19.73
06-Jan-22,19.61
07-Jan-22,18.76
10-Jan-22,19.4
11-Jan-22,18.41
12-Jan-22,17.62
13-Jan-22,20.31
14-Jan-22,19.19
18-Jan-22,22.79
19-Jan-22,23.85
20-Jan-22,25.59
21-Jan-22,28.85
24-Jan-22,29.9
25-Jan-22,31.16
26-Jan-22,31.96
27-Jan-22,30.49
28-Jan-22,27.66
31-Jan-22,24.83
01-Feb-22,21.96
02-Feb-22,22.09
03-Feb-22,24.35
04-Feb-22,23.22
07-Feb-22,22.86
08-Feb-22,21.44
09-Feb-22,19.96
10-Feb-22,23.91
11-Feb-22,27.36
14-Feb-22,28.33
15-Feb-22,25.7
16-Feb-22,24.29
17-Feb-22,28.11
18-Feb-22,27.75
22-Feb-22,28.81
23-Feb-22,31.02
24-Feb-22,30.32
25-Feb-22,27.59
28-Feb-22,30.15
01-Mar-22,33.32
02-Mar-22,30.74
03-Mar-22,30.48
04-Mar-22,31.98
07-Mar-22,36.45
08-Mar-22,35.13
09-Mar-22,32.45
10-Mar-22,30.23
11-Mar-22,30.75
14-Mar-22,31.77
15-Mar-22,29.83
16-Mar-22,26.67
17-Mar-22,25.67
18-Mar-22,23.87
21-Mar-22,23.53
22-Mar-22,22.94
23-Mar-22,23.57
24-Mar-22,21.67
25-Mar-22,20.81
28-Mar-22,19.63
29-Mar-22,18.9
30-Mar-22,19.33
31-Mar-22,20.56
01-Apr-22,19.63
04-Apr-22,18.57
05-Apr-22,21.03
06-Apr-22,22.1
07-Apr-22,21.55
08-Apr-22,21.16
11-Apr-22,24.37
12-Apr-22,24.26
13-Apr-22,21.82
14-Apr-22,22.7
18-Apr-22,22.17
19-Apr-22,21.37
20-Apr-22,20.32
21-Apr-22,22.68
22-Apr-22,28.21
25-Apr-22,27.02
26-Apr-22,33.52
27-Apr-22,31.6
28-Apr-22,29.99
29-Apr-22,33.4
02-May-22,32.34
03-May-22,29.25
04-May-22,25.42
05-May-22,31.2
06-May-22,30.19
09-May-22,34.75
10-May-22,32.99
11-May-22,32.56
12-May-22,31.77
13-May-22,28.87
16-May-22,27.47
17-May-22,26.1
18-May-22,30.96
19-May-22,29.35
20-May-22,29.43
23-May-22,28.48
24-May-22,29.45
25-May-22,28.37
26-May-22,27.5
27-May-22,25.72
30-May-22,26.54
31-May-22,26.19
01-Jun-22,25.69
02-Jun-22,24.72
03-Jun-22,24.79
06-Jun-22,25.07
07-Jun-22,24.02
08-Jun-22,23.96
09-Jun-22,26.09
10-Jun-22,27.75
13-Jun-22,34.02
14-Jun-22,32.69
15-Jun-22,29.62
16-Jun-22,32.95
17-Jun-22,31.13
20-Jun-22,31.03
21-Jun-22,30.19
22-Jun-22,28.95
23-Jun-22,29.05
24-Jun-22,27.23
27-Jun-22,26.95
28-Jun-22,28.36
29-Jun-22,28.16
30-Jun-22,28.71
01-Jul-22,26.7
04-Jul-22,27.53
05-Jul-22,27.54
06-Jul-22,26.73
07-Jul-22,26.08
08-Jul-22,24.64
11-Jul-22,26.17
12-Jul-22,27.29
13-Jul-22,26.82
14-Jul-22,26.4
15-Jul-22,24.23
18-Jul-22,25.3
19-Jul-22,24.5
20-Jul-22,23.88
21-Jul-22,23.11
22-Jul-22,23.03
25-Jul-22,23.36
26-Jul-22,24.69
27-Jul-22,23.24
28-Jul-22,22.33
29-Jul-22,21.33
01-Aug-22,22.84
02-Aug-22,23.93
03-Aug-22,21.95
04-Aug-22,21.44
05-Aug-22,21.15
08-Aug-22,21.29
09-Aug-22,21.77
10-Aug-22,19.74
11-Aug-22,20.2
12-Aug-22,19.53
15-Aug-22,19.95
16-Aug-22,19.69
17-Aug-22,19.9
18-Aug-22,19.56
19-Aug-22,20.6
22-Aug-22,23.8
23-Aug-22,24.11
24-Aug-22,22.82
25-Aug-22,21.78
26-Aug-22,25.56
29-Aug-22,26.21
30-Aug-22,26.21
31-Aug-22,25.87
01-Sep-22,25.56
02-Sep-22,25.47
05-Sep-22,25.99
06-Sep-22,26.91
07-Sep-22,24.64
08-Sep-22,23.61
09-Sep-22,22.79
12-Sep-22,23.87
13-Sep-22,27.27
14-Sep-22,26.16
15-Sep-22,26.27
16-Sep-22,26.3
19-Sep-22,25.76
20-Sep-22,27.16
21-Sep-22,27.99
22-Sep-22,27.35
23-Sep-22,29.92
26-Sep-22,32.26
27-Sep-22,32.6
28-Sep-22,30.18
29-Sep-22,31.84
30-Sep-22,31.62
03-Oct-22,30.1
04-Oct-22,29.07
05-Oct-22,28.55
06-Oct-22,30.52
07-Oct-22,31.36
10-Oct-22,32.45
11-Oct-22,33.63
12-Oct-22,33.57
13-Oct-22,31.94
14-Oct-22,32.02
17-Oct-22,31.37
18-Oct-22,30.5
19-Oct-22,30.76
20-Oct-22,29.98
21-Oct-22,29.69
24-Oct-22,29.85
25-Oct-22,28.46
26-Oct-22,27.28
27-Oct-22,27.39
28-Oct-22,25.75
31-Oct-22,25.88
01-Nov-22,25.81
02-Nov-22,25.86
03-Nov-22,25.3
04-Nov-22,24.55
07-Nov-22,24.35
08-Nov-22,25.54
09-Nov-22,26.09
10-Nov-22,23.53
11-Nov-22,22.52
14-Nov-22,23.73
15-Nov-22,24.54
16-Nov-22,24.11
17-Nov-22,23.93
18-Nov-22,23.12
21-Nov-22,22.36
22-Nov-22,21.29
23-Nov-22,20.35
24-Nov-22,20.42
25-Nov-22,20.5
28-Nov-22,22.21
29-Nov-22,21.89
30-Nov-22,20.58
01-Dec-22,19.84
02-Dec-22,19.06
05-Dec-22,20.75
06-Dec-22,22.17
07-Dec-22,22.68
08-Dec-22,22.29
09-Dec-22,22.83
12-Dec-22,25
13-Dec-22,22.55
14-Dec-22,21.14
15-Dec-22,22.83
16-Dec-22,22.62
19-Dec-22,22.42
20-Dec-22,21.48
21-Dec-22,20.07
22-Dec-22,21.97
23-Dec-22,20.87
27-Dec-22,21.65
28-Dec-22,22.14
29-Dec-22,21.44
30-Dec-22,21.67
03-Jan-23,22.9
04-Jan-23,22.01
05-Jan-23,22.46
06-Jan-23,21.13
09-Jan-23,21.97
10-Jan-23,20.58
11-Jan-23,21.09
12-Jan-23,18.83
13-Jan-23,18.35
16-Jan-23,19.49
17-Jan-23,19.36
18-Jan-23,20.34
19-Jan-23,20.52
20-Jan-23,19.85
23-Jan-23,19.81
24-Jan-23,19.2
25-Jan-23,19.08
26-Jan-23,18.73
27-Jan-23,18.51
30-Jan-23,19.94
31-Jan-23,19.4
01-Feb-23,17.87
02-Feb-23,18.73
03-Feb-23,18.33
06-Feb-23,19.43
07-Feb-23,18.66
08-Feb-23,19.63
09-Feb-23,20.71
10-Feb-23,20.53
13-Feb-23,20.34
14-Feb-23,18.91
15-Feb-23,18.23
16-Feb-23,20.17
17-Feb-23,20.02
20-Feb-23,21.23
21-Feb-23,22.87
22-Feb-23,22.29
23-Feb-23,21.14
24-Feb-23,21.67
27-Feb-23,20.95
28-Feb-23,20.7
01-Mar-23,20.58
02-Mar-23,19.59
03-Mar-23,18.49
06-Mar-23,18.61
07-Mar-23,19.59
08-Mar-23,19.11
09-Mar-23,22.61
10-Mar-23,24.8
13-Mar-23,26.52
14-Mar-23,23.73
15-Mar-23,26.14
16-Mar-23,22.99
17-Mar-23,25.51
20-Mar-23,24.15
21-Mar-23,21.38
22-Mar-23,22.26
23-Mar-23,22.61
24-Mar-23,21.74
27-Mar-23,20.6
28-Mar-23,19.97
29-Mar-23,19.12
30-Mar-23,19.02
31-Mar-23,18.7
03-Apr-23,18.55
04-Apr-23,19
05-Apr-23,19.08
06-Apr-23,18.4
10-Apr-23,18.97
11-Apr-23,19.1
12-Apr-23,19.09
13-Apr-23,17.8
14-Apr-23,17.07
17-Apr-23,16.95
18-Apr-23,16.83
19-Apr-23,16.46
20-Apr-23,17.17
21-Apr-23,16.77
24-Apr-23,16.89
25-Apr-23,18.76
26-Apr-23,18.84
27-Apr-23,17.03
28-Apr-23,15.78
01-May-23,16.08
02-May-23,17.78
03-May-23,18.34
04-May-23,20.09
05-May-23,17.19
08-May-23,16.98
09-May-23,17.71
10-May-23,16.94
11-May-23,16.93
12-May-23,17.03
15-May-23,17.12
16-May-23,17.99
17-May-23,16.87
18-May-23,16.05
19-May-23,16.81
22-May-23,17.21
23-May-23,18.53
24-May-23,20.03
25-May-23,19.14
26-May-23,17.95
29-May-23,17.46
30-May-23,17.46
31-May-23,17.94
01-Jun-23,15.65
02-Jun-23,14.6
05-Jun-23,14.73
06-Jun-23,13.96
07-Jun-23,13.94
08-Jun-23,13.65
09-Jun-23,13.83
12-Jun-23,15.01
13-Jun-23,14.61
14-Jun-23,13.88
15-Jun-23,14.5
16-Jun-23,13.54
